date,Temp,Hum,Height,csi,Theory,ghi
2021/10/5 11:45,21.0,66.5,55.62,0.53671078,844.03,453
2021/10/5 11:50,21.0,66.7,56.21,0.563125287,850.61,479
2021/10/5 11:55,21.0,65.6,56.78,0.514741929,856.74,441
2021/10/5 12:00,20.9,66.9,57.31,0.493964588,862.41,426
2021/10/5 12:05,20.7,66.6,57.8,0.578587647,867.63,502
2021/10/5 12:10,20.9,66.3,58.25,0.76457507,872.38,667
2021/10/5 12:15,21.1,65.6,58.66,0.415202811,876.68,364
2021/10/5 12:20,21.3,65.6,59.03,0.489489046,880.51,431
2021/10/5 12:25,21.2,64.9,59.35,0.440109971,883.87,389
2021/10/5 12:30,21.0,66.4,59.63,0.426266112,886.77,378
2021/10/5 12:35,21.0,68.0,59.87,0.44197031,889.2,393
2021/10/5 12:40,21.3,66.8,60.05,0.455585978,891.16,406
2021/10/5 12:45,21.5,65.7,60.19,0.46155225,892.64,412
2021/10/5 12:50,21.4,65.4,60.28,0.525927086,893.66,470
2021/10/5 12:55,21.6,65.1,60.32,0.564750615,894.2,505
2021/10/5 13:00,21.5,65.5,60.31,0.428277497,894.28,383
2021/10/5 13:05,21.6,64.9,60.25,0.524684798,893.87,469
2021/10/5 13:10,21.5,62.5,60.14,0.549832027,893.0,491
2021/10/5 13:15,21.6,63.3,59.98,0.529355689,891.65,472
2021/10/5 13:20,21.7,62.2,59.77,0.495594714,889.84,441
2021/10/5 13:25,21.7,62.0,59.52,0.461945806,887.55,410
2021/10/5 13:30,21.7,60.9,59.22,0.440782559,884.79,390
2021/10/5 13:35,21.8,62.5,58.87,0.492303504,881.57,434
2021/10/5 13:40,21.9,62.8,58.48,0.559301955,877.88,491
2021/10/5 13:45,22.2,62.1,58.05,0.620336034,873.72,542
2021/10/5 13:50,22.5,60.6,57.58,0.570698761,869.11,496
2021/10/5 13:55,22.1,61.7,57.08,0.606460424,864.03,524
2021/10/5 14:00,22.2,60.9,56.53,0.584747638,858.49,502
2021/10/5 14:05,22.3,59.0,55.95,0.552492669,852.5,471
2021/10/5 14:10,22.4,60.1,55.34,0.628797012,846.06,532
2021/10/5 14:15,22.4,61.0,54.7,0.546975547,839.16,459
2021/10/5 14:20,22.6,61.0,54.03,0.700864359,831.83,583
2021/10/5 14:25,22.7,59.4,53.33,0.78757357,824.05,649
2021/10/5 14:30,22.6,58.9,52.6,0.607969798,815.83,496
2021/10/5 14:35,22.7,59.0,51.85,0.884572023,807.17,714
2021/10/5 14:40,23.0,58.7,51.07,0.948514579,798.09,757
2021/10/5 14:45,23.1,56.5,50.28,0.725354435,788.58,572
2021/10/5 14:50,23.3,59.4,49.46,0.779554357,778.65,607
2021/10/5 14:55,23.5,56.2,48.62,0.555772485,768.3,427
2021/10/5 15:00,23.2,58.3,47.77,0.682472213,757.54,517
2021/10/5 15:05,23.1,59.2,46.9,0.506444438,746.38,378
2021/10/5 15:10,23.5,57.2,46.01,0.593350662,734.81,436
2021/10/5 15:15,23.5,57.1,45.11,0.45652625,722.85,330
2021/10/5 15:20,23.4,58.6,44.19,0.729064039,710.5,518
2021/10/5 15:25,23.9,56.5,43.26,1.080585293,697.77,754
2021/10/5 15:30,24.2,54.2,42.32,0.287734058,684.66,197
2021/10/5 15:35,23.6,56.7,41.36,0.339700229,671.18,228
2021/10/5 15:40,23.3,58.6,40.39,0.397054797,657.34,261
2021/10/5 15:45,23.4,58.2,39.42,0.44002861,643.14,283
2021/10/5 15:50,23.1,59.4,38.43,0.46453173,628.59,292
2021/10/5 15:55,23.0,60.1,37.43,0.614306664,613.7,377
2021/10/5 16:00,23.1,61.2,36.42,0.633281535,598.47,379
2021/10/5 16:05,22.6,60.8,35.41,0.5403829,582.92,315
2021/10/5 16:10,22.4,62.0,34.39,0.41089851,567.05,233
2021/10/5 16:15,22.4,62.3,33.36,0.359431445,550.87,198
2021/10/5 16:20,22.2,63.6,32.32,0.368651521,534.38,197
2021/10/5 16:25,22.2,63.9,31.29,0.436630603,517.6,226
2021/10/5 16:30,22.2,64.4,30.24,0.473488632,500.54,237
2021/10/5 16:35,22.4,62.1,29.18,0.413907285,483.2,200
2021/10/5 16:40,22.4,62.3,28.13,0.431710303,465.59,201
2021/10/5 16:45,22.5,61.8,27.06,0.431063364,447.73,193
2021/10/5 16:50,22.5,61.8,25.99,0.505109285,429.61,217
2021/10/5 16:55,22.5,60.9,24.92,0.493593017,411.27,203
2021/10/5 17:00,22.5,60.5,23.84,0.730856401,392.69,287
2021/10/5 17:05,22.6,61.3,22.76,0.414549345,373.9,155
2021/10/5 17:10,22.5,62.2,21.67,0.46208898,354.91,164
2021/10/5 17:15,22.3,63.9,20.58,0.443809013,335.73,149
2021/10/5 17:20,22.2,63.7,19.49,0.429876411,316.37,136
2021/10/5 17:25,22.2,64.0,18.39,0.464881253,296.85,138
2021/10/6 8:00,16.7,92.6,12.15,0.807973579,169.56,137
2021/10/6 8:05,17.3,89.3,13.26,0.812107789,189.63,154
2021/10/6 8:10,17.8,86.6,14.37,0.801220908,209.68,168
2021/10/6 8:15,18.2,85.0,15.47,0.814211695,229.67,187
2021/10/6 8:20,18.5,81.7,16.57,0.82538665,249.58,206
2021/10/6 8:25,18.7,80.8,17.67,0.857524686,269.38,231
2021/10/6 8:30,19.0,80.8,18.78,0.882169792,289.06,255
2021/10/6 8:35,19.2,78.6,19.87,0.89115007,308.59,275
2021/10/6 8:40,19.4,76.7,20.96,0.91471781,327.97,300
2021/10/6 8:45,19.6,76.7,22.04,0.956303828,347.17,332
2021/10/6 8:50,19.9,75.6,23.12,0.963980447,366.19,353
2021/10/6 8:55,20.2,74.1,24.2,0.984390016,385.01,379
2021/10/6 9:00,19.9,73.6,25.27,0.976189886,403.61,394
2021/10/6 9:05,19.6,75.5,26.33,1.014218009,422.0,428
2021/10/6 9:10,19.6,75.0,27.4,1.006475065,440.15,443
2021/10/6 9:15,20.0,74.5,28.46,1.023905687,458.05,469
2021/10/6 9:20,20.3,72.6,29.51,1.036367458,475.7,493
2021/10/6 9:25,20.4,72.2,30.56,1.018069724,493.09,502
2021/10/6 9:30,20.3,72.6,31.6,1.023108132,510.21,522
2021/10/6 9:35,20.6,71.5,32.63,1.026487553,527.04,541
2021/10/6 9:40,20.5,72.1,33.66,1.021008867,543.58,555
2021/10/6 9:45,20.9,70.2,34.69,1.036047301,559.82,580
2021/10/6 9:50,21.3,68.4,35.7,1.085540599,575.75,625
2021/10/6 9:55,21.1,68.5,36.7,1.038267075,591.37,614
2021/10/6 10:00,21.2,68.6,37.69,0.989021857,606.66,600
2021/10/6 10:05,21.1,67.9,38.69,1.023133104,621.62,636
2021/10/6 10:10,21.5,67.9,39.66,0.965044637,636.24,614
2021/10/6 10:15,21.4,65.3,40.63,0.966933637,650.51,629
2021/10/6 10:20,21.2,67.0,41.59,0.973766988,664.43,647
2021/10/6 10:25,21.4,66.1,42.53,0.979365477,677.99,664
2021/10/6 10:30,21.5,65.2,43.47,0.975158065,691.17,674
2021/10/6 10:35,21.6,64.7,44.39,0.961661387,703.99,677
2021/10/6 10:40,21.5,64.9,45.29,0.98405963,716.42,705
2021/10/6 10:45,22.0,64.6,46.18,0.992504736,728.46,723
2021/10/6 10:50,22.5,61.8,47.06,0.994446771,740.11,736
2021/10/6 10:55,22.6,62.5,47.92,1.008823882,751.37,758
2021/10/6 11:00,22.6,60.6,48.76,0.998399412,762.22,761
2021/10/6 11:05,23.1,59.9,49.58,1.014676572,772.66,784
2021/10/6 11:10,23.4,59.2,50.38,1.00807482,782.68,789
2021/10/6 11:15,23.6,57.9,51.16,0.251173827,792.28,199
2021/10/6 11:20,22.8,59.1,51.92,1.078032591,801.46,864
2021/10/6 11:25,22.7,60.4,52.65,0.97257535,810.22,788
2021/10/6 11:30,23.0,58.8,53.36,1.071432935,818.53,877
2021/10/6 11:35,23.4,58.8,54.04,1.061203746,826.42,877
2021/10/6 11:40,23.5,56.4,54.7,1.062528482,833.86,886
2021/10/6 11:45,23.7,55.1,55.32,1.05131712,840.85,884
2021/10/6 11:50,23.6,54.5,55.91,1.072692943,847.4,909
2021/10/6 11:55,23.5,54.9,56.46,1.077927099,853.49,920
2021/10/6 12:00,23.6,53.5,56.98,1.062690598,859.14,913
2021/10/6 12:05,23.8,53.0,57.47,1.082932247,864.32,936
2021/10/6 12:10,24.3,51.3,57.91,1.135722916,869.05,987
2021/10/6 12:15,24.7,53.6,58.32,1.122167386,873.31,980
2021/10/6 12:20,25.0,51.7,58.68,0.485685946,877.11,426
2021/10/6 12:25,24.2,53.5,59.0,1.156226929,880.45,1018
2021/10/6 12:30,24.2,54.2,59.27,1.080028529,883.31,954
2021/10/6 12:35,23.6,55.4,59.5,0.698874349,885.71,619
2021/10/6 12:40,23.5,57.1,59.68,1.062367627,887.64,943
2021/10/6 12:45,24.1,56.3,59.82,1.077494095,889.1,958
2021/10/6 12:50,24.4,54.1,59.9,0.428046602,890.09,381
2021/10/6 12:55,24.0,55.9,59.94,1.182348978,890.6,1053
2021/10/6 13:00,24.0,55.7,59.92,0.399708078,890.65,356
2021/10/6 13:05,23.9,57.5,59.86,0.268472962,890.22,239
2021/10/6 13:10,23.7,54.7,59.75,0.331717849,889.31,295
2021/10/6 13:15,23.8,55.9,59.59,0.347996486,887.94,309
2021/10/6 13:20,24.1,55.2,59.38,0.925403453,886.1,820
2021/10/6 13:25,24.3,53.5,59.13,1.096426713,883.78,969
2021/10/6 13:30,24.9,51.8,58.83,0.926220204,881.0,816
2021/10/6 13:35,25.2,52.4,58.48,1.076616349,877.75,945
2021/10/6 13:40,25.0,51.9,58.1,1.060592193,874.04,927
2021/10/6 13:45,25.0,51.7,57.67,1.078346841,869.85,938
2021/10/6 13:50,25.0,52.7,57.2,1.020561482,865.21,883
2021/10/6 13:55,24.4,53.6,56.7,1.118461592,860.11,962
2021/10/6 14:00,24.5,53.8,56.16,1.082441051,854.55,925
2021/10/6 14:05,24.8,52.2,55.58,1.066537818,848.54,905
2021/10/6 14:10,25.1,49.3,54.97,1.060481908,842.07,893
2021/10/6 14:15,25.5,49.2,54.33,1.039334251,835.15,868
2021/10/6 14:20,25.7,48.6,53.67,1.044951014,827.79,865
2021/10/6 14:25,26.0,48.9,52.97,1.081720509,819.99,887
2021/10/6 14:30,26.5,47.9,52.25,0.330150909,811.75,268
2021/10/6 14:35,26.6,46.0,51.5,1.078348359,803.08,866
2021/10/6 14:40,26.1,49.8,50.73,0.745620112,793.97,592
2021/10/6 14:45,26.5,46.3,49.93,1.083575544,784.44,850
2021/10/6 14:50,26.4,46.3,49.12,1.12202869,774.49,869
2021/10/6 14:55,26.1,48.0,48.29,0.617695942,764.13,472
2021/10/6 15:00,26.2,47.0,47.44,1.153514303,753.35,869
2021/10/6 15:05,25.7,48.3,46.57,0.489106269,742.17,363
2021/10/6 15:10,25.3,50.8,45.69,0.292913946,730.59,214
2021/10/6 15:15,25.4,49.4,44.79,0.495400843,718.61,356
2021/10/6 15:20,25.5,49.3,43.87,0.389380531,706.25,275
2021/10/6 15:25,25.6,49.5,42.95,1.028118241,693.5,713
2021/10/6 15:30,25.8,49.5,42.01,0.310120815,680.38,211
2021/10/6 15:35,25.6,50.2,41.05,0.248916613,666.89,166
2021/10/6 15:40,25.2,51.4,40.09,0.229698482,653.03,150
2021/10/6 15:45,24.9,52.6,39.11,0.253592561,638.82,162
2021/10/6 15:50,24.6,53.5,38.13,0.261109153,624.26,163
2021/10/6 15:55,24.5,54.6,37.14,0.320007877,609.36,195
2021/10/6 16:00,24.5,53.7,36.14,0.276038511,594.12,164
2021/10/6 16:05,24.5,55.4,35.13,0.380254425,578.56,220
2021/10/6 16:10,24.5,55.4,34.11,0.472737613,562.68,266
2021/10/6 16:15,24.4,56.2,33.09,0.603853684,546.49,330
2021/10/6 16:20,24.6,55.7,32.05,0.628301887,530.0,333
2021/10/6 16:25,24.4,54.0,31.01,0.537791547,513.21,276
2021/10/6 16:30,23.9,55.4,29.97,1.120651429,496.14,556
2021/10/6 16:35,23.8,56.9,28.92,0.626566416,478.8,300
2021/10/6 16:40,23.7,57.4,27.86,0.847806761,461.19,391
2021/10/6 16:45,24.0,56.9,26.8,1.224848868,443.32,543
2021/10/6 16:50,24.3,55.7,25.74,0.764328214,425.21,325
2021/10/6 16:55,24.4,54.9,24.66,0.631666912,406.86,257
2021/10/6 17:00,24.1,54.7,23.58,0.558860645,388.29,217
2021/10/6 17:05,23.9,55.4,22.5,1.093369418,369.5,404
2021/10/6 17:10,24.1,53.9,21.42,0.50497846,350.51,177
2021/10/6 17:15,24.1,54.6,20.33,0.458743285,331.34,152
2021/10/6 17:20,24.0,54.6,19.24,0.288480031,311.98,90
2021/10/6 17:25,23.9,55.4,18.14,0.232502479,292.47,68
2021/10/7 8:00,17.7,85.9,12.04,0.226649171,167.66,38
2021/10/7 8:05,17.8,86.2,13.15,0.197123069,187.7,37
2021/10/7 8:10,17.9,85.6,14.26,0.207019402,207.71,43
2021/10/7 8:15,18.0,85.7,15.36,0.219606465,227.68,50
2021/10/7 8:20,18.1,84.6,16.46,0.282759735,247.56,70
2021/10/7 8:25,18.2,84.3,17.56,0.276811432,267.33,74
2021/10/7 8:30,18.3,83.4,18.66,0.285734198,286.98,82
2021/10/7 8:35,18.5,83.4,19.75,0.345851414,306.49,106
2021/10/7 8:40,18.7,82.3,20.83,0.349864964,325.84,114
2021/10/7 8:45,18.9,82.3,21.92,0.356501072,345.02,123
2021/10/7 8:50,19.0,80.9,23.0,0.33240845,364.01,121
2021/10/7 8:55,19.0,81.0,24.07,0.339602926,382.8,130
2021/10/7 9:00,19.1,80.5,25.13,0.3213912,401.38,129
2021/10/7 9:05,19.2,80.4,26.2,0.276368141,419.73,116
2021/10/7 9:10,19.3,79.4,27.26,0.269498687,437.85,118
2021/10/7 9:15,19.4,79.1,28.31,0.294033748,455.73,134
2021/10/7 9:20,19.2,78.6,29.36,0.289420314,473.36,137
2021/10/7 9:25,19.3,80.0,30.41,0.30974894,490.72,152
2021/10/7 9:30,19.6,78.9,31.45,0.326900354,507.8,166
2021/10/7 9:35,19.9,77.4,32.48,0.325956425,524.61,171
2021/10/7 9:40,19.9,77.1,33.5,0.301227085,541.12,163
2021/10/7 9:45,20.0,76.4,34.52,0.330145515,557.33,184
2021/10/7 9:50,20.1,75.8,35.53,0.366345097,573.23,210
2021/10/7 9:55,20.2,75.3,36.53,0.380421861,588.82,224
2021/10/7 10:00,20.3,72.7,37.53,0.438683618,604.08,265
2021/10/7 10:05,20.4,72.0,38.51,0.429718421,619.01,266
2021/10/7 10:10,20.5,72.5,39.48,0.416666667,633.6,264
2021/10/7 10:15,20.5,71.4,40.44,0.44301062,647.84,287
2021/10/7 10:20,20.4,71.3,41.4,0.453357109,661.73,300
2021/10/7 10:25,20.5,72.5,42.34,0.448722695,675.25,303
2021/10/7 10:30,20.8,71.4,43.26,0.445955172,688.41,307
2021/10/7 10:35,21.1,71.5,44.18,0.493446855,701.19,346
2021/10/7 10:40,21.3,69.2,45.08,0.500280269,713.6,357
2021/10/7 10:45,21.3,70.4,45.97,0.479596477,725.61,348
2021/10/7 10:50,21.6,69.0,46.84,0.431344357,737.23,318
2021/10/7 10:55,21.8,67.4,47.69,0.426214176,748.45,319
2021/10/7 11:00,21.7,69.0,48.52,0.44384738,759.27,337
2021/10/7 11:05,21.8,68.9,49.34,0.505404844,769.68,389
2021/10/7 11:10,22.0,68.0,50.13,0.704144061,779.67,549
2021/10/7 11:15,22.4,65.8,50.9,1.218878682,789.25,962
2021/10/7 11:20,23.1,62.7,51.66,0.802865767,798.39,641
2021/10/7 11:25,23.7,60.7,52.38,0.457186753,807.11,369
2021/10/7 11:30,23.7,61.0,53.08,0.414520481,815.4,338
2021/10/7 11:35,22.9,62.6,53.76,0.395991497,823.25,326
2021/10/7 11:40,22.1,66.2,54.4,0.390051285,830.66,324
2021/10/7 11:45,21.8,67.3,55.02,0.547974643,837.63,459
2021/10/7 11:50,21.8,67.2,55.6,0.473855048,844.14,400
2021/10/7 11:55,21.9,66.4,56.15,0.576328201,850.21,490
2021/10/7 12:00,22.4,65.6,56.66,1.136921315,855.82,973
2021/10/7 12:05,23.0,63.1,57.14,0.593509721,860.98,511
2021/10/7 12:10,23.5,55.0,57.58,0.594914921,865.67,515
2021/10/7 12:15,23.3,57.6,57.98,0.460967226,869.91,401
2021/10/7 12:20,23.0,58.4,58.33,0.460122699,873.68,402
2021/10/7 12:25,22.6,58.6,58.64,0.351205273,876.98,308
2021/10/7 12:30,22.6,59.8,58.91,0.33984224,879.82,299
2021/10/7 12:35,22.8,58.1,59.14,0.79234632,882.19,699
2021/10/7 12:40,23.1,58.9,59.31,0.460360371,884.09,407
2021/10/7 12:45,23.5,57.8,59.44,1.344972446,885.52,1191
2021/10/7 12:50,24.0,54.4,59.52,0.515522065,886.48,457
2021/10/7 12:55,24.1,57.7,59.55,1.351793184,886.97,1199
2021/10/7 13:00,24.6,54.2,59.54,1.251437462,886.98,1110
2021/10/7 13:05,25.1,49.2,59.47,1.213720912,886.53,1076
2021/10/7 13:10,25.2,49.5,59.36,1.263550136,885.6,1119
2021/10/7 13:15,24.8,47.9,59.2,0.874236598,884.2,773
2021/10/7 13:20,24.6,48.4,58.99,1.277299876,882.33,1127
2021/10/7 13:25,25.4,48.4,58.74,0.93864703,879.99,826
2021/10/7 13:30,25.3,47.5,58.44,0.485647188,877.18,426
2021/10/7 13:35,24.8,49.9,58.09,0.645382767,873.9,564
2021/10/7 13:40,24.5,51.0,57.71,0.740093776,870.16,644
2021/10/7 13:45,24.4,50.4,57.28,0.398401774,865.96,345
2021/10/7 13:50,24.4,51.2,56.82,0.494606927,861.29,426
2021/10/7 13:55,24.7,50.5,56.32,0.427485196,856.17,366
2021/10/7 14:00,24.8,50.1,55.78,0.411483929,850.58,350
2021/10/7 14:05,24.9,50.0,55.21,0.652418448,844.55,551
2021/10/7 14:10,25.1,49.8,54.6,0.585876906,838.06,491
2021/10/7 14:15,25.2,51.3,53.97,0.551063625,831.12,458
2021/10/7 14:20,24.6,52.2,53.31,0.506227693,823.74,417
2021/10/7 14:25,24.5,50.5,52.61,0.598097853,815.92,488
2021/10/7 14:30,24.4,52.4,51.9,0.599262066,807.66,484
2021/10/7 14:35,24.8,50.4,51.15,0.672123761,798.96,537
2021/10/7 14:40,25.1,49.1,50.39,0.610250177,789.84,482
2021/10/7 14:45,25.1,48.5,49.59,0.547232439,780.29,427
2021/10/7 14:50,25.0,50.5,48.79,0.593252243,770.33,457
2021/10/7 14:55,24.9,50.7,47.96,0.548727531,759.94,417
2021/10/7 15:00,24.4,53.1,47.11,1.352199159,749.15,1013
2021/10/7 15:05,25.0,51.9,46.25,1.372721729,737.95,1013
2021/10/7 15:10,25.5,50.3,45.36,0.954072361,726.36,693
2021/10/7 15:15,25.4,50.6,44.47,0.519345988,714.36,371
2021/10/7 15:20,24.7,51.2,43.56,0.467243123,701.99,328
2021/10/7 15:25,24.2,53.6,42.64,0.439621026,689.23,303
2021/10/7 15:30,23.8,55.9,41.7,0.51916165,676.09,351
2021/10/7 15:35,24.0,55.5,40.75,0.43918562,662.59,291
2021/10/7 15:40,24.1,56.0,39.79,0.428536194,648.72,278
2021/10/7 15:45,23.9,56.4,38.82,0.414499606,634.5,263
2021/10/7 15:50,23.6,56.7,37.84,0.650073395,619.93,403
2021/10/7 15:55,23.3,57.5,36.85,0.447919077,605.02,271
2021/10/7 16:00,23.3,58.0,35.85,0.496803839,589.77,293
2021/10/7 16:05,23.3,57.8,34.85,0.586903518,574.2,337
2021/10/7 16:10,23.6,55.2,33.83,0.526579739,558.32,294
2021/10/7 16:15,23.6,55.2,32.81,0.549693795,542.12,298
2021/10/7 16:20,23.4,54.6,31.78,0.547924356,525.62,288
2021/10/7 16:25,23.4,55.8,30.74,0.589587878,508.83,300
2021/10/7 16:30,23.5,53.3,29.7,0.730030909,491.76,359
2021/10/7 16:35,24.0,51.7,28.65,0.916928395,474.41,435
2021/10/7 16:40,24.5,51.3,27.6,0.792469352,456.8,362
2021/10/7 16:45,24.4,51.0,26.54,0.55134076,438.93,242
2021/10/7 16:50,23.9,50.8,25.47,0.451499453,420.82,190
2021/10/7 16:55,23.8,53.4,24.4,0.424876388,402.47,171
2021/10/7 17:00,23.7,52.4,23.33,0.468872102,383.9,180
2021/10/7 17:05,23.4,53.7,22.25,0.427256792,365.12,156
2021/10/7 17:10,23.3,54.8,21.17,0.369803253,346.13,128
2021/10/7 17:15,23.2,57.3,20.08,0.336432591,326.96,110
2021/10/7 17:20,23.1,56.6,18.99,0.292578265,307.61,90
2021/10/7 17:25,22.9,57.0,17.9,0.308909791,288.11,89
2021/10/8 8:00,17.6,84.8,11.93,0.398238098,165.73,66
2021/10/8 8:05,17.7,85.0,13.04,0.387638635,185.74,72
2021/10/8 8:10,17.8,84.3,14.14,0.349990278,205.72,72
2021/10/8 8:15,17.9,83.9,15.24,0.350099712,225.65,79
2021/10/8 8:20,18.0,83.7,16.34,0.382892057,245.5,94
2021/10/8 8:25,18.1,83.2,17.43,0.377002828,265.25,100
2021/10/8 8:30,18.2,82.5,18.53,0.410713659,284.87,117
2021/10/8 8:35,18.3,81.5,19.62,0.443553686,304.36,135
2021/10/8 8:40,18.4,81.5,20.7,0.488136431,323.68,158
2021/10/8 8:45,18.6,80.8,21.78,0.487121897,342.83,167
2021/10/8 8:50,18.6,81.4,22.86,0.511346361,361.79,185
2021/10/8 8:55,18.9,78.8,23.93,0.507160688,380.55,193
2021/10/8 9:00,19.1,77.7,25.0,0.486093711,399.1,194
2021/10/8 9:05,19.3,77.4,26.06,0.495891527,417.43,207
2021/10/8 9:10,19.5,75.1,27.12,0.472997796,435.52,206
2021/10/8 9:15,19.4,74.9,28.17,0.487460573,453.37,221
2021/10/8 9:20,19.5,74.4,29.22,0.501093488,470.97,236
2021/10/8 9:25,19.5,73.9,30.26,0.411632193,488.3,201
2021/10/8 9:30,19.5,74.2,31.3,0.346287795,505.36,175
2021/10/8 9:35,19.6,73.5,32.32,0.277708617,522.13,145
2021/10/8 9:40,19.6,73.7,33.34,0.224648175,538.62,121
2021/10/8 9:45,19.5,74.7,34.35,0.223503965,554.8,124
2021/10/8 9:50,19.6,75.1,35.36,0.25934428,570.67,148
2021/10/8 9:55,19.6,74.8,36.36,0.238814117,586.23,140
2021/10/8 10:00,19.6,75.1,37.35,0.262694111,601.46,158
2021/10/8 10:05,19.7,73.9,38.33,0.285547407,616.36,176
2021/10/8 10:10,19.7,74.4,39.3,0.225068154,630.92,142
2021/10/8 10:15,19.7,74.0,40.26,0.230961202,645.13,149
2021/10/8 10:20,19.6,74.7,41.2,0.226103583,658.99,149
2021/10/8 10:25,19.7,74.4,42.14,0.224541994,672.48,151
2021/10/8 10:30,19.5,74.8,43.06,0.243578711,685.61,167
2021/10/8 10:35,19.5,75.0,43.97,0.197605819,698.36,138
2021/10/8 10:40,19.4,75.4,44.86,0.20401559,710.73,145
2021/10/8 10:45,19.2,76.0,45.74,0.251829918,722.71,182
2021/10/8 10:50,19.2,76.2,46.61,0.254664306,734.3,187
2021/10/8 10:55,19.4,76.3,47.45,0.40509725,745.5,302
2021/10/8 11:00,20.0,74.5,48.28,1.2429259,756.28,940
2021/10/8 11:05,20.7,70.6,49.09,0.474786737,766.66,364
2021/10/8 11:10,21.0,68.8,49.88,0.433931653,776.62,337
2021/10/8 11:15,21.0,68.5,50.65,0.380329704,786.16,299
2021/10/8 11:20,21.1,67.8,51.39,0.397344332,795.28,316
2021/10/8 11:25,21.1,68.5,52.11,0.262447604,803.97,211
2021/10/8 11:30,21.0,68.1,52.8,0.220380927,812.23,179
2021/10/8 11:35,20.9,68.6,53.47,0.199987806,820.05,164
2021/10/8 11:40,20.8,69.1,54.11,0.186118463,827.43,154
2021/10/8 11:45,20.8,69.3,54.71,0.188168177,834.36,157
2021/10/8 11:50,21.0,68.8,55.29,0.218826188,840.85,184
2021/10/8 11:55,20.7,68.6,55.83,0.275124278,846.89,233
2021/10/8 12:00,20.7,69.2,56.34,0.392975706,852.47,335
2021/10/8 12:05,20.8,68.4,56.81,0.486246341,857.59,417
2021/10/8 12:10,21.1,67.3,57.24,0.418667223,862.26,361
2021/10/8 12:15,21.1,67.2,57.63,0.407404843,866.46,353
2021/10/8 12:20,21.0,67.3,57.98,0.383815401,870.21,334
2021/10/8 12:25,21.2,67.1,58.29,1.068141228,873.48,933
2021/10/8 12:30,21.9,65.2,58.55,1.097810086,876.29,962
2021/10/8 12:35,23.1,61.8,58.77,1.198456688,878.63,1053
2021/10/8 12:40,24.1,58.5,58.94,1.156148141,880.51,1018
2021/10/8 12:45,23.8,57.3,59.06,1.037520835,881.91,915
2021/10/8 12:50,23.0,60.2,59.14,1.07267455,882.84,947
2021/10/8 12:55,23.1,59.3,59.17,1.039284501,883.3,918
2021/10/8 13:00,23.3,58.1,59.15,1.129866748,883.29,998
2021/10/8 13:05,23.6,56.6,59.09,1.130493883,882.8,998
2021/10/8 13:10,23.7,56.4,58.97,1.078414696,881.85,951
2021/10/8 13:15,23.6,56.3,58.81,1.089252857,880.42,959
2021/10/8 13:20,24.2,55.2,58.6,1.050618647,878.53,923
2021/10/8 13:25,24.3,53.4,58.35,1.107103725,876.16,970
2021/10/8 13:30,24.4,53.0,58.05,0.616032886,873.33,538
2021/10/8 13:35,24.5,54.0,57.71,1.149385653,870.03,1000
2021/10/8 13:40,25.0,51.3,57.33,0.73071906,866.27,633
2021/10/8 13:45,25.1,51.0,56.9,0.388613057,862.04,335
2021/10/8 13:50,24.6,52.8,56.44,0.380241442,857.35,326
2021/10/8 13:55,23.7,55.9,55.94,0.330908238,852.2,282
2021/10/8 14:00,23.6,55.0,55.41,0.402787621,846.6,341
2021/10/8 14:05,23.5,57.6,54.84,0.350964856,840.54,295
2021/10/8 14:10,23.0,58.4,54.24,0.333321343,834.03,278
2021/10/8 14:15,22.9,58.9,53.61,1.137751339,827.07,941
2021/10/8 14:20,23.5,57.5,52.95,1.169983042,819.67,959
2021/10/8 14:25,24.2,54.1,52.26,1.090129707,811.83,885
2021/10/8 14:30,24.4,53.5,51.54,0.553792546,803.55,445
2021/10/8 14:35,23.9,55.2,50.8,0.344723466,794.84,274
2021/10/8 14:40,23.6,55.9,50.04,0.376734122,785.7,296
2021/10/8 14:45,23.3,56.2,49.26,0.277015448,776.13,215
2021/10/8 14:50,22.8,56.6,48.45,0.199699798,766.15,153
2021/10/8 14:55,22.6,58.2,47.63,0.285808799,755.75,216
2021/10/8 15:00,22.6,58.7,46.79,0.240287808,744.94,179
2021/10/8 15:05,22.6,59.1,45.93,0.219426765,733.73,161
2021/10/8 15:10,22.6,59.9,45.05,0.274192655,722.12,198
2021/10/8 15:15,22.6,59.6,44.16,0.292912366,710.11,208
2021/10/8 15:20,22.9,59.7,43.25,0.316745973,697.72,221
2021/10/8 15:25,23.0,58.2,42.33,0.299291919,684.95,205
2021/10/8 15:30,23.0,58.4,41.4,0.32450134,671.8,218
2021/10/8 15:35,22.9,58.5,40.45,0.312936744,658.28,206
2021/10/8 15:40,23.0,57.8,39.49,0.550891513,644.41,355
2021/10/8 15:45,23.1,56.9,38.53,0.287219525,630.18,181
2021/10/8 15:50,23.0,56.5,37.55,0.518193632,615.6,319
2021/10/8 15:55,23.5,55.3,36.57,0.855696877,600.68,514
2021/10/8 16:00,23.9,53.1,35.57,0.264762653,585.43,155
2021/10/8 16:05,23.6,54.1,34.57,0.312362903,569.85,178
2021/10/8 16:10,23.4,55.4,33.56,0.259946567,553.96,144
2021/10/8 16:15,23.2,56.3,32.53,0.234309623,537.75,126
2021/10/8 16:20,22.9,57.7,31.51,0.247482014,521.25,129
